Longitude,Latitude,Speed,Distance,Time,Acc X,Acc Y,Acc Z,Heading,gyro_x,gyro_y,gyro_z,label,Speed_Change,Direction_Change,Time_Change,Acceleration_Rate,Braking_Intensity,Acc_Magnitude,Jerk,Cumulative_Distance,Speed_Variance
73.82266042,18.50162721,0.0,0.025645396,1900-01-01 18:45:16,-0.47196773,-0.023509026,-0.08763388,352,0.000957,-0.018000163,0.013235413,0,0.0,0.0,0.0,,0.0,0.4806099347586106,-inf,0.7693618800000003,0.0
73.82266042,18.50162721,0.0,0.025645396,1900-01-01 18:45:16,0.23521182,0.38953876,0.29022154,352,-0.006984226,-0.028384872,0.020565797,0,0.0,0.0,0.0,,0.0,0.5397162106978274,inf,0.7950072760000003,0.0
73.82266042,18.50162721,0.0,0.025645396,1900-01-01 18:45:16,0.25702196,0.16950798,0.4510206,352,-0.018590666,0.022316944,-0.022805637,0,0.0,0.0,0.0,,0.0,0.5460886602286135,inf,0.8206526720000004,0.0
73.82266042,18.50162721,0.0,0.025645396,1900-01-01 18:45:17,0.26217118,0.40703487,-0.021541387,352,-0.015536339,-0.007004588,-0.006923139,0,0.0,0.0,1.0,0.0,0.0,0.4846391898850041,-0.06144947034360937,0.8462980680000004,0.0
73.82266042,18.50162721,0.0,0.025645396,1900-01-01 18:45:17,0.09250185,0.25293922,0.2950994,352,-0.000876,-0.01189151,0.004072435,0,0.0,0.0,0.0,,0.0,0.3995228368291241,-inf,0.8719434640000004,0.0
73.82266042,18.50162721,0.0,0.025645396,1900-01-01 18:45:17,-0.29339424,0.14870548,-0.18823418,352,0.003400484,-0.028995737,0.012013681,0,0.0,0.0,0.0,,0.0,0.3789796912335546,-inf,0.8975888600000005,0.0
73.82266042,18.50162721,0.0,0.025645396,1900-01-01 18:45:17,-0.04689601,-0.07190609,-0.4310136,352,0.012563462,0.021706078,-0.01975131,0,0.0,0.0,0.0,,0.0,0.43947974346716845,inf,0.9232342560000005,0.0
73.82266042,18.50162721,0.0,0.025645396,1900-01-01 18:45:17,0.19607788,0.15944195,-0.38593933,352,0.017450385,-0.010058914,0.013235413,0,0.0,0.0,0.0,,0.0,0.4613214030217391,inf,0.9488796520000006,0.0
73.82266042,18.50162721,0.0,0.025645396,1900-01-01 18:45:17,0.2934661,0.31112385,0.38200375,352,-0.027753644,0.002769256,-0.012420926,0,0.0,0.0,0.0,,0.0,0.5734520615553622,inf,0.9745250480000006,0.0
73.82266042,18.50162721,0.0,0.025645396,1900-01-01 18:45:17,-0.18936004,0.3885603,0.4455676,352,0.01806125,0.000937,0.008348491,0,0.0,0.0,0.0,,0.0,0.6207792020152186,inf,1.0001704440000005,0.0
73.82266042,18.50162721,0.0,0.025645396,1900-01-01 18:45:17,-0.10397357,-0.062888145,-0.6625304,352,-0.034473162,-0.003950262,0.006515894,0,0.0,0.0,0.0,,0.0,0.6735814375146081,inf,1.0258158400000006,0.0
73.82266042,18.50162721,0.0,0.025645396,1900-01-01 18:45:17,0.24163264,0.24310112,0.324336,352,0.1121345,0.06263405,-0.061290145,0,0.0,0.0,0.0,,0.0,0.47188804620865743,-inf,1.0514612360000006,0.0
73.82266042,18.50162721,0.0,0.025645396,1900-01-01 18:45:17,0.8521958,0.12617207,-0.26309037,352,-0.007595091,-0.06381506,0.023009256,0,0.0,0.0,0.0,,0.0,0.9007627965077497,inf,1.0771066320000007,0.0
73.82266042,18.50162721,0.0,0.025645396,1900-01-01 18:45:18,0.66018033,-0.19104195,0.56379825,352,0.061432682,-0.040602177,0.013235413,0,0.0,0.0,1.0,0.0,0.0,0.8889339466359544,-0.011828849871795333,1.1027520280000007,0.0
73.82266042,18.50162721,0.0,0.025645396,1900-01-01 18:45:18,0.22298253,-0.45361614,0.009920508,352,-0.006984226,-0.000285,-0.020362174,0,0.0,0.0,0.0,,0.0,0.5055563545567185,-inf,1.1283974240000008,0.0
73.82266042,18.50162721,0.0,0.025645396,1900-01-01 18:45:18,-0.497176,-0.083444595,0.21705459,352,-0.035694893,0.05835799,-0.039909862,0,0.0,0.0,0.0,,0.0,0.5488712694710683,inf,1.1540428200000008,0.0
73.82266042,18.50162721,0.0,0.025645396,1900-01-01 18:45:18,-0.4962612,0.012722015,-0.48503333,352,0.017450385,0.021095213,0.006515894,0,0.0,0.0,0.0,,0.0,0.6940420444771261,inf,1.1796882160000008,0.0
73.82266042,18.50162721,0.0,0.025645396,1900-01-01 18:45:18,-0.068500996,-0.1338749,-0.03384322,352,-0.053409982,-0.013724105,0.013846278,0,0.0,0.0,0.0,,0.0,0.15414356568786908,-inf,1.2053336120000009,0.0
73.82266042,18.50162721,0.0,0.025645396,1900-01-01 18:45:18,0.15402079,0.20352077,1.4167442,352,0.02172644,-0.084584475,-0.009977466,0,0.0,0.0,0.0,,0.0,1.4395510535605387,inf,1.230979008000001,0.0
73.82266042,18.50162721,0.0,0.025645396,1900-01-01 18:45:18,0.7506855,-0.2720747,-0.9040707,352,0.027224228,-0.078475825,0.09142617,0,0.0,0.0,0.0,,0.0,1.2061911925100557,-inf,1.256624404000001,0.0
73.82266042,18.50162721,0.0,0.025645396,1900-01-01 18:45:18,0.38148782,-0.1994791,-0.05475101,352,0.06693047,-0.016778432,-0.003868815,0,0.0,0.0,0.0,,0.0,0.43396145133085545,-inf,1.282269800000001,0.0
73.82266042,18.50162721,0.0,0.025645396,1900-01-01 18:45:18,0.83853817,0.55496883,0.16803893,352,-0.08334238,-0.047932558,0.005905032,0,0.0,0.0,0.0,,0.0,1.0194968105953361,inf,1.307915196000001,0.0
73.82266042,18.50162721,0.0,0.025645396,1900-01-01 18:45:18,-0.05677235,0.6164551,-0.060435474,352,-0.047301333,0.003380121,0.010181088,0,0.0,0.0,0.0,,0.0,0.6220067817621744,-inf,1.333560592000001,0.0
73.82266042,18.50162721,0.0,0.025645396,1900-01-01 18:45:19,0.07665464,0.51379204,-0.06914896,352,0.04371759,0.008267043,0.002850704,0,0.0,0.0,1.0,0.0,0.0,0.5240608484422136,-0.09794593331996082,1.3592059880000011,0.0
73.82266042,18.50162721,0.0,0.025645396,1900-01-01 18:45:19,0.20020434,0.49835205,0.32719898,352,0.022337306,0.021095213,-0.02097304,0,0.0,0.0,0.0,,0.0,0.6288845013252262,inf,1.3848513840000012,0.0
73.82266042,18.50162721,0.0,0.025645396,1900-01-01 18:45:19,-0.09600085,0.32653713,-0.5297674,352,0.04371759,-0.005171993,0.00712676,0,0.0,0.0,0.0,,0.0,0.6296794093601278,inf,1.4104967800000012,0.0
73.82266042,18.50162721,0.0,0.025645396,1900-01-01 18:45:19,0.083458036,-0.12972641,0.17200375,352,0.0400524,0.0125431,-0.006312273,0,0.0,0.0,0.0,,0.0,0.23103998623296337,-inf,1.4361421760000013,0.0
73.82266042,18.50162721,0.0,0.025645396,1900-01-01 18:45:19,0.25539726,0.39161873,0.28465867,352,-0.038749218,0.006434447,0.004072435,0,0.0,0.0,0.0,,0.0,0.5473787980078233,inf,1.4617875720000013,0.0
73.82266042,18.50162721,0.0,0.025645396,1900-01-01 18:45:19,-0.3101559,0.11116505,0.8433026,352,0.019893846,-0.018000163,0.019954931,0,0.0,0.0,0.0,,0.0,0.9053803763132225,inf,1.4874329680000014,0.0
73.82266042,18.50162721,0.0,0.025645396,1900-01-01 18:45:19,0.031125009,0.38199234,0.5060697,352,0.03638721,-0.016778432,0.005294167,0,0.0,0.0,0.0,,0.0,0.634817655127845,-inf,1.5130783640000014,0.0
73.82266042,18.50162721,0.0,0.025645396,1900-01-01 18:45:19,0.23976603,0.010660172,-0.4034651,352,0.015617789,-0.010058914,0.010791954,0,0.0,0.0,0.0,,0.0,0.46945231422056116,-inf,1.5387237600000014,0.0
73.82266042,18.50162721,0.0,0.025645396,1900-01-01 18:45:19,0.35993046,0.21360111,0.6396657,352,-0.02836451,-0.007004588,0.004683301,0,0.0,0.0,0.0,,0.0,0.7644263064452542,inf,1.5643691560000015,0.0
73.82266042,18.50162721,0.0,0.025645396,1900-01-01 18:45:19,0.21689585,0.3726921,0.057063952,352,0.00523308,-0.015556702,0.015678875,0,0.0,0.0,0.0,,0.0,0.43497069529738536,-inf,1.5900145520000015,0.0
73.82266042,18.50162721,0.0,0.025645396,1900-01-01 18:45:20,-0.2553907,-0.017567635,-0.24847618,352,-0.019201532,0.022316944,-0.027081693,0,0.0,0.0,1.0,0.0,0.0,0.35675403778146036,-0.07821665751592499,1.6156599480000016,0.0
73.82266042,18.50162721,0.0,0.025645396,1900-01-01 18:45:20,0.99516094,0.02801323,0.85310614,352,-0.06623815,-0.025330545,0.04255695,0,0.0,0.0,0.0,,0.0,1.3110759412262953,inf,1.6413053440000016,0.0
73.82266042,18.50162721,0.0,0.025645396,1900-01-01 18:45:20,0.09919959,-0.24751759,-0.07923661,352,-0.11022045,-0.03632612,0.029728778,0,0.0,0.0,0.0,,0.0,0.2781797195696845,-inf,1.6669507400000017,0.0
73.82266042,18.50162721,0.0,0.025645396,1900-01-01 18:45:20,-0.023065895,0.016040802,-0.1491168,352,-0.078455456,-0.032050062,0.017511472,0,0.0,0.0,0.0,,0.0,0.151740445772359,-inf,1.6925961360000017,0.0
73.82266042,18.50162721,0.0,0.025645396,1900-01-01 18:45:20,-0.029303998,0.024905205,-0.8350772,352,-0.03997095,-0.005171993,0.023009256,0,0.0,0.0,0.0,,0.0,0.8359622739661856,inf,1.7182415320000017,0.0
73.82266042,18.50162721,0.0,0.025645396,1900-01-01 18:45:20,-0.45841098,0.21872616,-0.6872218,352,-0.008816821,0.010099638,-0.01730785,0,0.0,0.0,0.0,,0.0,0.8545499178211569,inf,1.7438869280000018,0.0
73.82266042,18.50162721,0.0,0.025645396,1900-01-01 18:45:20,-0.21089928,0.40770817,-0.73746794,352,-0.019812394,-0.005171993,-0.005090542,0,0.0,0.0,0.0,,0.0,0.8686561003740841,inf,1.7695323240000018,0.0
73.82266042,18.50162721,0.0,0.025645396,1900-01-01 18:45:20,-0.22850494,0.65848255,0.68240714,352,-0.018590666,-0.013724105,0.002850704,0,0.0,0.0,0.0,,0.0,0.9754451706692108,inf,1.7951777200000019,0.0
73.82266042,18.50162721,0.0,0.025645396,1900-01-01 18:45:20,-0.10522199,0.39763355,-0.26109073,352,0.026613362,0.000937,0.004072435,0,0.0,0.0,0.0,,0.0,0.48718833787057697,-inf,1.820823116000002,0.0
73.82266042,18.50162721,0.0,0.025645396,1900-01-01 18:45:20,-0.18852432,0.09023857,-0.5349568,352,-0.000265,0.008267043,-0.024027366,0,0.0,0.0,0.0,,0.0,0.5743371802463665,inf,1.846468512000002,0.0
73.82266042,18.50162721,0.0,0.025645396,1900-01-01 18:45:21,0.23198602,0.71213436,0.029490888,352,0.049826242,0.002769256,0.007737625,0,0.0,0.0,1.0,0.0,0.0,0.7495482457074251,0.17521106546105858,1.872113908000002,0.0
73.82266042,18.50162721,0.0,0.025645396,1900-01-01 18:45:21,0.2641237,0.46511364,0.26995444,352,-0.045468736,-0.002117666,0.010791954,0,0.0,0.0,0.0,,0.0,0.5991389043380952,-inf,1.897759304000002,0.0
73.82266042,18.50162721,0.0,0.025645396,1900-01-01 18:45:21,0.2199265,0.43661213,0.031523257,352,-0.008816821,-0.000285,-0.00814487,0,0.0,0.0,0.0,,0.0,0.48988930708607525,-inf,1.923404700000002,0.0
73.82266042,18.50162721,0.0,0.025645396,1900-01-01 18:45:21,-0.32431102,0.13946438,0.047087327,352,0.025391633,0.000326,0.001628973,0,0.0,0.0,0.0,,0.0,0.3561532919210908,-inf,1.9490500960000021,0.0
73.82266042,18.50162721,0.0,0.025645396,1900-01-01 18:45:21,-0.030770063,0.37284946,0.72371876,352,0.015006924,-0.016167566,0.004683301,0,0.0,0.0,0.0,,0.0,0.8146977109181376,inf,1.9746954920000022,0.0
73.82266042,18.50162721,0.0,0.025645396,1900-01-01 18:45:21,0.16897783,0.2336607,0.10777825,352,-0.002097303,0.004601852,-0.003257949,0,0.0,0.0,0.0,,0.0,0.3078424612184963,-inf,2.000340888000002,0.0
73.82266042,18.50162721,0.0,0.025645396,1900-01-01 18:45:21,-0.13566181,-0.45367718,-0.087289006,352,-0.015536339,0.06996443,-0.060068414,0,0.0,0.0,0.0,,0.0,0.48150439345212265,inf,2.025986284000002,0.0
73.82266042,18.50162721,0.0,0.025645396,1900-01-01 18:45:21,-0.5190523,-0.05308914,-0.3850322,352,0.002178754,0.017430022,-0.02097304,0,0.0,0.0,0.0,,0.0,0.6484470232471344,inf,2.0516316800000016,0.0
73.82266042,18.50162721,0.0,0.025645396,1900-01-01 18:45:21,0.12000233,0.0383749,-0.11134207,352,0.046771914,-0.006393723,0.002850704,0,0.0,0.0,0.0,,0.0,0.1681375886211165,-inf,2.0772770760000014,0.0
73.82266042,18.50162721,0.0,0.025645396,1900-01-01 18:45:21,0.37422463,0.1118536,0.42311904,352,-0.02592105,-0.030828334,0.019344065,0,0.0,0.0,0.0,,0.0,0.5758341979616342,inf,2.1029224720000013,0.0
73.82266042,18.50162721,0.0,0.025645396,1900-01-01 18:45:22,-0.09103897,0.18900394,0.6423873,352,0.01806125,-0.035715256,0.01628974,0,0.0,0.0,1.0,0.0,0.0,0.6757751301989994,0.09994093223736522,2.128567868000001,0.0
73.82266042,18.50162721,0.0,0.025645396,1900-01-01 18:45:22,-0.082398504,-0.26002407,-0.41443068,352,-0.028975375,0.002769256,-0.000814,0,0.0,0.0,0.0,,0.0,0.49613991873872165,-inf,2.154213264000001,0.0
73.82266042,18.50162721,0.0,0.025645396,1900-01-01 18:45:22,0.21049967,0.1790371,-0.21662208,352,-0.040581815,0.014986561,-0.020362174,0,0.0,0.0,0.0,,0.0,0.3511260739250865,-inf,2.1798586600000007,0.0
73.82266042,18.50162721,0.0,0.025645396,1900-01-01 18:45:22,2.6869535,-0.6823921,1.0060387,352,-0.022866722,0.07118616,0.17511469,0,0.0,0.0,0.0,,0.0,2.9491510566945105,inf,2.2055040560000005,0.0
73.82266042,18.50162721,0.0,0.025645396,1900-01-01 18:45:22,1.4372487,-0.9176645,0.837555,352,-0.046690468,-0.017389297,-0.017918713,0,0.0,0.0,0.0,,0.0,1.899813237725472,-inf,2.2311494520000004,0.0
73.82266042,18.50162721,0.0,0.025645396,1900-01-01 18:45:22,-0.2569529,0.4628029,0.48850134,352,-0.065627284,-0.06931284,0.08959357,0,0.0,0.0,0.0,,0.0,0.7203088755864498,-inf,2.256794848,0.0
73.82266042,18.50162721,0.0,0.025645396,1900-01-01 18:45:22,0.27618015,0.41086292,-0.4351602,352,-0.027753644,-0.055262942,0.046833,0,0.0,0.0,0.0,,0.0,0.6591268572505515,-inf,2.282440244,0.0
73.82266042,18.50162721,0.0,0.025645396,1900-01-01 18:45:22,-0.43071288,0.41470432,-1.065304,352,0.002178754,0.019873483,-0.007534005,0,0.0,0.0,0.0,,0.0,1.2216242754793951,inf,2.30808564,0.0
73.82266042,18.50162721,0.0,0.025645396,1900-01-01 18:45:22,-0.14641105,0.54687595,-1.1249621,352,-0.017368935,-0.025330545,-0.000204,0,0.0,0.0,0.0,,0.0,1.2593844634133435,inf,2.3337310359999996,0.0
73.82266042,18.50162721,0.0,0.025645396,1900-01-01 18:45:22,0.1905654,0.49166775,-0.31658643,352,0.014396058,0.031479925,-0.039909862,0,0.0,0.0,0.0,,0.0,0.6150441575426657,-inf,2.3593764319999995,0.0
73.82266042,18.50162721,0.0,0.025645396,1900-01-01 18:45:23,-0.3076248,0.23784542,-0.8455255,352,0.015006924,-0.02349795,0.005294167,0,0.0,0.0,1.0,0.0,0.0,0.930653981101605,0.3156098235589393,2.3850218279999993,0.0
73.82266042,18.50162721,0.0,0.025645396,1900-01-01 18:45:23,-0.002236188,-0.037659645,-0.8949417,352,0.03333288,0.02292781,-0.012420926,0,0.0,0.0,0.0,,0.0,0.8957365102513056,-inf,2.410667223999999,0.0
73.82266042,18.50162721,0.0,0.025645396,1900-01-01 18:45:23,0.094668806,0.35736084,1.0480933,352,0.09075422,0.008267043,-0.000204,0,0.0,0.0,0.0,,0.0,1.111381355925976,inf,2.436312619999999,0.0
73.82266042,18.50162721,0.0,0.025645396,1900-01-01 18:45:23,0.5131656,0.2576542,0.15773383,352,0.030889422,0.015597426,-0.008755736,0,0.0,0.0,0.0,,0.0,0.5954868436224842,-inf,2.4619580159999988,0.0
73.82266042,18.50162721,0.0,0.025645396,1900-01-01 18:45:23,-0.034479678,0.24066257,0.65709317,352,0.03699807,0.008267043,-0.00814487,0,0.0,0.0,0.0,,0.0,0.7006274008734154,inf,2.4876034119999986,0.0
73.82266042,18.50162721,0.0,0.025645396,1900-01-01 18:45:23,0.19256568,0.2660036,0.09315525,352,-0.012482013,-0.025941411,0.000407,0,0.0,0.0,0.0,,0.0,0.3413463884815319,-inf,2.5132488079999984,0.0
73.82266042,18.50162721,0.0,0.025645396,1900-01-01 18:45:23,0.25359628,0.1786604,-0.05247718,352,0.044328455,-0.01311324,0.018122334,0,0.0,0.0,0.0,,0.0,0.3146179686202789,-inf,2.538894203999998,0.0
73.82265313,18.501627,0.112,0.78778964,1900-01-01 18:45:23,0.17507339,0.08167839,0.2501847,352,-0.003319033,0.008267043,-0.002036218,0,0.112,0.0,0.0,inf,0.0,0.31609244754212995,inf,3.326683843999998,0.0025088
73.82265313,18.501627,0.112,0.78778964,1900-01-01 18:45:23,-0.20836781,-0.110860825,-0.24666646,352,-0.011260281,-0.007004588,-0.011199197,0,0.0,0.0,0.0,,0.0,0.3413965571777318,inf,4.114473483999998,0.0037632
73.82265313,18.501627,0.112,0.78778964,1900-01-01 18:45:23,0.13887778,0.06393623,-0.44992697,352,-0.02836451,-0.027774006,0.001018107,0,0.0,0.0,0.0,,0.0,0.4751938105843995,inf,4.902263123999997,0.0037631999999999995
73.82265313,18.501627,0.112,0.78778964,1900-01-01 18:45:24,0.17902708,0.2866726,0.4208172,352,-0.025310185,0.022316944,-0.022194771,0,0.0,0.0,1.0,0.0,0.0,0.5397397435615858,0.0645459329771863,5.690052763999997,0.002508799999999999
73.82265313,18.501627,0.112,0.78778964,1900-01-01 18:45:24,-0.25581193,0.34508324,-0.059337735,352,-0.000265,-0.034493525,0.016900606,0,0.0,0.0,0.0,,0.0,0.4336394272366763,-inf,6.477842403999997,0.0
